repo_url,exit_code,start_time,end_time,duration_seconds,log_path
https://github.com/clap-rs/clap,1,2025-12-16T09:27:08Z,2025-12-16T09:27:38Z,30,logs/20251216_092708_clap-rs_clap.log
https://github.com/nushell/nushell,1,2025-12-16T09:27:44Z,2025-12-16T09:28:15Z,31,logs/20251216_092743_nushell_nushell.log
https://github.com/serde-rs/serde,1,2025-12-16T09:28:20Z,2025-12-16T09:28:46Z,26,logs/20251216_092820_serde-rs_serde.log
https://github.com/sharkdp/bat,1,2025-12-16T09:28:51Z,2025-12-16T09:29:17Z,26,logs/20251216_092851_sharkdp_bat.log
https://github.com/sharkdp/fd,1,2025-12-16T09:29:22Z,2025-12-16T09:29:46Z,24,logs/20251216_092922_sharkdp_fd.log
https://github.com/rayon-rs/rayon,1,2025-12-16T09:29:51Z,2025-12-16T09:30:19Z,28,logs/20251216_092951_rayon-rs_rayon.log
https://github.com/tokio-rs/bytes,1,2025-12-16T09:30:24Z,2025-12-16T09:30:47Z,23,logs/20251216_093024_tokio-rs_bytes.log
https://github.com/tokio-rs/tokio,1,2025-12-16T09:30:52Z,2025-12-16T09:31:14Z,22,logs/20251216_093052_tokio-rs_tokio.log
https://github.com/tokio-rs/tracing,1,2025-12-16T09:31:19Z,2025-12-16T09:31:41Z,22,logs/20251216_093119_tokio-rs_tracing.log
https://github.com/darkreader/darkreader,1,2025-12-16T09:31:46Z,2025-12-16T09:32:20Z,34,logs/20251216_093146_darkreader_darkreader.log
https://github.com/mui/material-ui,1,2025-12-16T09:32:26Z,2025-12-16T09:33:12Z,46,logs/20251216_093226_mui_material-ui.log
https://github.com/vuejs/core,1,2025-12-16T09:33:17Z,2025-12-16T09:33:44Z,27,logs/20251216_093317_vuejs_core.log
